job_id,source,crawl_date,job_title,job_title_group,company_name,location,primary_city,location_bucket,company_type,level,experience_years,experience_band,salary_min,salary_max,salary_avg,salary_currency,has_salary,location_list,is_multi_location,remote_option,remote_option_raw,tech_stack,company_type_raw,company_type_inferred,company_industry,job_description,posted_date,deadline,salary_band,salary_is_estimated,salary_min_original,salary_max_original,currency_original,location_raw,experience_raw,level_inferred,primary_language_hint,job_title_raw,currency
afa31c45637a010f,itviec,2026-03-16 19:05:27,Machine Learning Engineer (Remote),Data Analyst/Data Scientist/BI,Storygold AI,Da Nang,Da Nang,Da Nang,Product,Unknown,,,50000000.0,80000000.0,65000000.0,VND,1,Da Nang,0,remote,remote,"Machine Learning, Python, PyTorch, English",IT Product,0,AI Software & Services,"Job description We are seeking a Machine Learning Engineer to design and implement machine learning systems. You will focus on building and deploying machine learning systems. You will collaborate and be mentored by leadership, who formerly worked as ML engineers/researchers at Google Gemini and Waymo. This is a fully remote position with flexible working arrangements. Key Responsibilities Design and build systems that retrieve proprietary data for LLMs, focusing on retrieval accuracy, embedding strategies, and context management. Fine-tune and train models for domain-specific tasks, including dataset curation, cleaning, and performance evaluation. Write robust, production-grade code to deploy models into scalable applications, ensuring maintainability and performance. Manage the end-to-end lifecycle of AI models from research/prototyping to production environments.",2026-02-10,,>=50M,0,2000.0,3200.0,USD,Da Nang,,1,,Machine Learning Engineer (Remote),USD
e1a9f94a8cbabe6c,itviec,2026-03-16 19:05:27,Magento Frontend Developer,Back-end Developer,BSS Group,Ha Noi,Ha Noi,Ha Noi,Product,Middle,3.0,3-4 years,25000000.0,50000000.0,37500000.0,VND,1,Ha Noi,0,onsite,onsite,"CSS, English",IT Product,0,E-commerce,"Job description Develop and customize Magento 2 frontend using Hyvä themes and Tailwind CSS. Implement clean, efficient, and maintainable Magento UI components. Optimize frontend performance to ensure fast page speeds and high Core Web Vitals scores. Collaborate with backend developers to integrate APIs and GraphQL queries effectively. Ensure cross-browser and responsive compatibility for all devices. Follow best coding practices and maintain high standards for accessibility and SEO. Work with designers to translate Figma designs into functional Magento templates. Troubleshoot frontend issues and improve UX/UI based on feedback.",2026-03-05,,30M-50M,0,1000.0,2000.0,USD,Ha Noi,3+ years,1,,Magento Frontend Developer,USD
1c2d6ea296c794f6,itviec,2026-03-16 19:05:27,Product Manager ( Logistics B2B SaaS),Product Owner/Product Manager,Spendora,Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Product,Manager,5.0,5-8 years,50000000.0,100000000.0,75000000.0,VND,1,Ho Chi Minh,0,hybrid,hybrid,"Product Management, Persona Development, Data Analysis, Product roadmap, Market research",IT Product,0,Software Products and Web Services,"Job description We are building a next-generation fleet management platform that helps enterprises control, optimize, and automate fleet and logistics costs (fuel, tolls, vehicles, drivers, compliance, fraud, and ESG reporting). This is a high-ownership role : you will define and drive the product vision, work directly with customers, and shape a platform that becomes the operating system for fleet operations and cost intelligence . If you enjoy complex systems, real-world impact, and end-to-end product ownership , this role is for you. What You Will Own Define and evolve the product vision, strategy, and roadmap Own the product from discovery to delivery to adoption Lead customer discovery with: Fleet managers Operations teams Finance & procurement leaders Translate business problems into clear product bets Prioritize ruthlessly: decide what not to build Work closely with engineering, data, sales, and operations Define product success metrics (adoption, retention, cost savings) Drive integrations with: Telematics & GPS Fuel & toll systems TMS / ERP / accounting systems Influence pricing, packaging, and go-to-market strategy Problems You’ll Solve How do we give customers real-time visibility over fleet costs? How do we detect fraud, anomalies, and inefficiencies automatically? How do we scale complex workflows across different fleet types? How do we turn raw data into actionable decisions ? How do we move from reporting → optimization → prediction? 🛠 What You’ll Work With B2B SaaS platform with real paying customers Data-heavy product (transactions, telemetry, events) API-first architecture Cross-functional, fast-moving team Direct access to customers and decision-makers",2026-03-09,,>=50M,0,2000.0,4000.0,USD,Ho Chi Minh,5+ years,1,,Product Manager ( Logistics B2B SaaS),USD
53f8d06ebcd6b4ce,itviec,2026-03-16 19:05:27,Mobile Developer (Dart/Flutter or Swift/iOS),Mobile Developer,eUp Group,Ha Noi,Ha Noi,Ha Noi,Product,Middle,3.0,3-4 years,15000000.0,25000000.0,20000000.0,VND,1,Ha Noi,0,onsite,onsite,"Mobile Apps, Android, Swift, Dart, Flutter, iOS",IT Product,0,Software Products and Web Services,"Job description Phân tích requirement ở mức tính năng dưới hướng dẫn của quản lý Phát triển tính năng bằng Swift/IOS hoặc Dart/Flutter Phát triển UI, tích hợp API, xử lý dữ liệu theo kiến trúc có sẵn. Tối ưu hóa hiệu suất (performance, memory) và đảm bảo ứng dụng hoạt động ổn định trên iOS & Android Tích hợp RESTful API theo thiết kế có sẵn. Xử lý request/response, error, trạng thái loading. Self-test trước khi bàn giao QA, phối hợp xử lý lỗi và cải tiến ứng dụng dựa trên phản hồi người dùng. Fix bug và cải thiện chất lượng ứng dụng. Tuân thủ Git workflow, coding convention và cập nhật tiến độ công việc. Tham gia code review và tiếp nhận feedback.",2026-02-19,,15M-30M,0,600.0,1000.0,USD,Ha Noi,3 years,1,swift,Mobile Developer (Dart/Flutter or Swift/iOS),USD
3afe68f087ab40c5,itviec,2026-03-16 19:05:27,Middle/Senior Mobile Developer (Flutter / React Native),Back-end Developer,CÔNG TY TNHH EZ2 LAB,Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Service/Consulting,Middle,,,50000000.0,50000000.0,50000000.0,VND,1,Ho Chi Minh,0,onsite,onsite,"Mobile Apps, Dart, TypeScript, English, React Native, Flutter",IT Service and IT Consulting,0,Software Development Outsourcing,"Job description Vai trò và mô tả công việc Đây không phải vị trí phát triển ứng dụng chỉ thực hiện công việc theo yêu cầu sẵn có. Chúng tôi tìm kiếm một Mobile Developer mạnh có thể làm chủ toàn bộ hệ sinh thái mobile của các sản phẩm fintech. Bạn sẽ trực tiếp tham gia phát triển các hệ thống tài chính & giao dịch thực tế, nơi bảo mật, độ chính xác và tuân thủ là yếu tố quan trọng. Phù hợp với người mong muốn được trao quyền chủ động, tạo ảnh hưởng thực tế và phát triển lâu dài, không chỉ dừng lại ở việc xây dựng giao diện. Làm chủ, xây dựng và mở rộng ứng dụng mobile cho nhiều dự án fintech. Thiết kế và duy trì kiến trúc mobile. Triển khai các tính năng tài chính bảo mật: Xác thực & quản lý tài khoản. Quy trình KYC / xác minh danh tính. Tích hợp backend API (REST / GraphQL). Đảm bảo tuân thủ chính sách tài chính của App Store & Google Play. Chuẩn bị, phát hành và duy trì ứng dụng trên hai nền tảng. Xử lý từ chối từ store, sửa lỗi và gửi lại. Phối hợp chặt chẽ với backend, product và compliance. Đảm bảo chất lượng code, tính ổn định và hiệu năng.",2026-02-14,,>=50M,0,50000000.0,50000000.0,VND,Ho Chi Minh,,1,,Middle/Senior Mobile Developer (Flutter / React Native),VND
84d7543b4c0249db,itviec,2026-03-16 19:05:27,Mobile Developer (Zero Trust Agent/ Android / iOS),Back-end Developer,CÔNG TY TNHH CÔNG NGHỆ NEXTZERO,Ha Noi,Ha Noi,Ha Noi,Service/Consulting,Middle,3.0,3-4 years,25000000.0,62500000.0,43750000.0,VND,1,Ha Noi,0,onsite,onsite,"Mobile Apps, Networking, Zero Trust Architecture, iOS, Android",IT Service and IT Consulting,0,IT Services and IT Consulting,"Job description Maintain và phát triển Agent Zero Trust trên nền tảng Android/iOS. Xây dựng và mở rộng các tính năng liên quan đến secure networking, kết nối tunnel, kiểm soát truy cập theo Identity và Device Posture. Tối ưu hiệu năng xử lý network, đảm bảo kết nối ổn định và trải nghiệm người dùng mượt mà. Phân tích, debug các vấn đề về network, background service và hành vi hệ điều hành. Phối hợp với team Backend, Security và Product để triển khai tính năng mới theo kiến trúc Zero Trust.",2026-03-14,,30M-50M,0,1000.0,2500.0,USD,Ha Noi,3 years,1,,Mobile Developer (Zero Trust Agent/ Android / iOS),USD
605cbe2046563846,itviec,2026-03-16 19:05:27,MSSQL Database Developer,Back-end Developer,Công ty TNHH Salary (Việt Nam),Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Product,Middle,3.0,3-4 years,18750000.0,27500000.0,23125000.0,VND,1,Ho Chi Minh,0,onsite,onsite,"DBA, API, C#, ASP.NET, SQL, English",IT Product,0,IT Services and IT Consulting,"Job description Database Design and Development: Design database models, including table structures, indexes, views, and stored procedures. Write and optimize complex T-SQL queries, stored procedures, user-defined functions, and triggers. Collaborate with application development teams to provide efficient and secure data access interfaces. Performance Analysis and Optimization: Diagnose and optimize slow queries and high-load operations using execution plans, DMVs, and other tools to identify bottlenecks. Optimize indexing strategies and resolve blocking, deadlocks, and other concurrency issues. Assist in code reviews and promote database development standards and best practices. Collaboration and Data Support: Work with backend and frontend developers to integrate and test data-related functional modules. Prepare database design documentation, data dictionaries, and interface specifications. Assist in troubleshooting data queries and issues in the production environment when necessary.",2026-02-27,,15M-30M,0,750.0,1100.0,USD,Ho Chi Minh,3+ years,1,sql,MSSQL Database Developer,USD
d01f69e8782456ca,itviec,2026-03-16 19:05:27,.NET Developer (C# / ASP.NET Core) - Upto 22M,Back-end Developer,CÔNG TY TNHH CÔNG NGHỆ VÀ DỊCH VỤ THUẾ TAXNET,Ha Noi,Ha Noi,Ha Noi,Non-IT,Junior,2.0,1-2 years,15000000.0,22500000.0,18750000.0,VND,1,Ha Noi,0,onsite,onsite,".NET, Git, NoSQL, SQL, ASP.NET, C#",Non-IT,0,Professional Services,"Job description Phát triển và duy trì các thành phần backend của hệ thống, bao gồm API, services, và cơ sở dữ liệu. Thiết kế, xây dựng và triển khai các tính năng mới. Viết code clean, dễ đọc, dễ bảo trì, và có khả năng mở rộng. Tham gia vào việc review code và đóng góp ý kiến để cải thiện chất lượng code. Thực hiện kiểm thử đơn vị (unit tests) và kiểm thử tích hợp (integration tests) để đảm bảo chất lượng code. Phối hợp với các thành viên trong team để đảm bảo các yêu cầu được đáp ứng và sản phẩm được hoàn thành đúng thời hạn. Nghiên cứu và áp dụng các công nghệ mới để cải thiện hiệu suất và khả năng mở rộng của hệ thống.",2026-02-28,,15M-30M,0,600.0,900.0,USD,Ha Noi,2 years,1,,.NET Developer (C# / ASP.NET Core) - Upto 22M,USD
a8abfdb3f88469fe,itviec,2026-03-16 19:05:27,.NET developer (ERP sản xuất phức tạp),Back-end Developer,Jinzai Tech,Ha Noi,Ha Noi,Ha Noi,Service/Consulting,Junior,1.0,1-2 years,25000000.0,37500000.0,31250000.0,VND,1,Ha Noi,0,onsite,onsite,".NET, .Net Core, ERP, Bootstrap, JavaScript, Microsoft SQL Server",IT Service and IT Consulting,0,IT Services and IT Consulting,"Job description Lưu ý : công việc có tính chất phức tạp cao, yêu cầu ứng viên cần phải có tư duy phản biện tốt, có khả năng phân tích nghiệp vụ khó ở mức sâu, chuyển các yếu tố định tính thành định lượng để đề xuất cách triển khai nghiệp vụ mới hiệu quả hơn. Hệ thống ảnh hưởng trực tiếp tới các con số doanh thu lợi nhuận của khách hàng nên yêu cầu tính cách cẩn thận tỉ mỉ có trách nhiệm. Được hỗ trợ đào tạo những nghiệp vụ khó nhưng cần có khả năng tự học và hứng thú với những việc làm rõ nghiệp vụ khách hàng. Phát triển các dự án ERP cho doanh nghiệp Nhật, trực tiếp với end-user. Trao đổi với BA, cùng BA họp với khách hàng để nắm bắt được nội dung nghiệp vụ phục vụ cho đặc tả của hệ thống. ( Không yêu cầu biết tiếng Nhật ) Phân tích yêu cầu và thiết kế tính năng, viết tài liệu đặc tả luồng để nhận review. Nhận review từ tech leader để cải thiện và nâng cao khả năng thiết kế. Tự test lại cái mình đã làm ra trước khi giao cho tester (Nếu không có khả năng tự test bạn không phải thực sự là người hiểu nghiệp vụ và code của mình, nên khó có thể hòa nhập cùng môi trường công ty).",2026-03-05,,30M-50M,0,1000.0,1500.0,USD,Ha Noi,1 years,1,,.NET developer (ERP sản xuất phức tạp),USD
33b93cdac4883314,itviec,2026-03-16 19:05:27,NodeJS Dev (+ ReactJS/NestJS/NextJS),IT Manager,Offspring Digital Viet Nam,Ha Noi,Ha Noi,Ha Noi,Outsource,Junior,2.0,1-2 years,27500000.0,50000000.0,38750000.0,VND,1,Ha Noi,0,onsite,onsite,"NodeJS, ReactJS, NestJS, NextJS, AWS",IT Outsourcing,0,Software Products and Web Services,"Job description Why join Offspring? Offspring is a boutique digital production studio, founded by an Australian Technical Director, that works with Australian and US markets. We believe that having the best people is more important than having hundreds of people. We believe that work should be about culture, growth and passion… not only money. We believe in pushing people to learn and achieve more. We believe in rewarding people based on their contributions, not who they know. If your values match with ours, then we want to talk to you. Đôi nét về Offspring Offspring Digital là công ty công nghệ của Úc, đã hoạt động ở Hà Nội, Việt Nam gần 10 năm. Hiện công ty có hai đối tượng khách hàng chính: Úc và Mỹ. Về mặt sản phẩm, công ty hiện xây dựng và vận hành các nền tảng social network, thương mại điện tử, ứng dụng liên quan đến sức khỏe trên cả môi trường web và mobile. Với Offspring, chúng tôi tin rằng việc lựa chọn người có năng lực cao quan trọng hơn việc có nhiều người khả năng trung bình. Chúng tôi cũng cho rằng một công việc tốt không chỉ liên quan đến vấn đề bạn nhận được bao nhiêu lương, mà còn là môi trường làm việc, văn hóa công ty, triển vọng nghề nghiệp và đam mê. Offspring tin tưởng là môi trường có thể đáp ứng được những yêu cầu trên và là nơi tạo ra nhiều cơ hội cho mọi người học hỏi và đạt được nhiều thành tựu trong sự nghiệp của mình. Bên cạnh đó, Offspring luôn tin tưởng vào việc đánh giá nhân viên của mình dựa vào giá trị đóng góp của họ, chứ không dựa vào những mối quan hệ mà họ có. Nếu bạn cảm thấy những giá trị của bạn phù hợp, xin chào đón bạn vào Offspring Digital!",2026-02-23,,30M-50M,0,1100.0,2000.0,USD,Ha Noi,2 years,1,,NodeJS Dev (+ ReactJS/NestJS/NextJS),USD
c9044508936c0723,itviec,2026-03-16 19:05:27,Ruby on Rails Developer,IT Manager,Offspring Digital Viet Nam,Ha Noi,Ha Noi,Ha Noi,Outsource,Middle,4.0,3-4 years,27500000.0,50000000.0,38750000.0,VND,1,Ha Noi,0,onsite,onsite,"Ruby on Rails, HTML, JavaScript",IT Outsourcing,0,Software Products and Web Services,"Job description Why join Offspring? Offspring is a boutique digital production studio, founded by an Australian Technical Director, that works with Australian and US markets. We believe that having the best people is more important than having hundreds of people. We believe that work should be about culture, growth and passion… not only money. We believe in pushing people to learn and achieve more. We believe in rewarding people based on their contributions, not who they know. If your values match with ours, then we want to talk to you. Đôi nét về Offspring Offspring Digital là công ty công nghệ của Úc, đã hoạt động ở Hà Nội, Việt Nam gần 10 năm. Hiện công ty có hai đối tượng khách hàng chính: Úc và Mỹ. Về mặt sản phẩm, công ty hiện xây dựng và vận hành các nền tảng social network, thương mại điện tử, ứng dụng liên quan đến sức khỏe trên cả môi trường web và mobile. Với Offspring, chúng tôi tin rằng việc lựa chọn người có năng lực cao quan trọng hơn việc có nhiều người khả năng trung bình. Chúng tôi cũng cho rằng một công việc tốt không chỉ liên quan đến vấn đề bạn nhận được bao nhiêu lương, mà còn là môi trường làm việc, văn hóa công ty, triển vọng nghề nghiệp và đam mê. Offspring tin tưởng là môi trường có thể đáp ứng được những yêu cầu trên và là nơi tạo ra nhiều cơ hội cho mọi người học hỏi và đạt được nhiều thành tựu trong sự nghiệp của mình. Bên cạnh đó, Offspring luôn tin tưởng vào việc đánh giá nhân viên của mình dựa vào giá trị đóng góp của họ, chứ không dựa vào những mối quan hệ mà họ có. Nếu bạn cảm thấy những giá trị của bạn phù hợp, xin chào đón bạn vào Offspring Digital!",2026-03-05,,30M-50M,0,1100.0,2000.0,USD,Ha Noi,4 years,1,,Ruby on Rails Developer,USD
24f2bb2a93f0e3ab,itviec,2026-03-16 19:05:27,"Off-Shore IT Comtor - Delivery Manager (Korean, BrSE)",Project Leader/Project Manager,SHINHAN DS,Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Service/Consulting,Manager,4.0,3-4 years,22500000.0,32500000.0,27500000.0,VND,1,Ho Chi Minh,0,onsite,onsite,"Korean, Bridge Engineer, API, SQL, Jira, IT Communication/Translation",IT Service and IT Consulting,0,Banking,"Job description Act as a communication bridge between Korea HQ / clients and the Vietnam development team Translate and interpret project communications and documents (Korean ↔ Vietnamese) Support requirement clarification and documentation (minutes, action items, project notes) Assist with project schedule tracking, issue follow-up, and progress reporting Manage requests and issues using tools such as JIRA / Confluence Support UAT activities by collecting user feedback and coordinating with the development team Assist in reviewing project deliverables (requirements, screen specs, test cases, etc.)",2026-02-23,,15M-30M,0,900.0,1300.0,USD,Ho Chi Minh,4+ years,1,,"Off-Shore IT Comtor - Delivery Manager (Korean, BrSE)",USD
b61dcc84ab981914,itviec,2026-03-16 19:05:27,Junior PHP Developers,Back-end Developer,Maruweb Viet Nam,Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Outsource,Junior,,,12500000.0,25000000.0,18750000.0,VND,1,Ho Chi Minh,0,onsite,onsite,"PHP, Laravel, Magento",IT Outsourcing,0,IT Services and IT Consulting,"Job description Create new websites Enhance and maintain existed websites Work with LEMP stack or LAMP stack Staying up to date with a lot of new technologies Be trained all necessary skills for projects (on job training) Work directly with Japanese engineers (using chatwork, slack, skype)",2026-03-03,,15M-30M,0,500.0,1000.0,USD,Ho Chi Minh,,1,php,Junior PHP Developers,USD
b44261dc28c59f0d,itviec,2026-03-16 19:05:27,Junior PHP Developer,Back-end Developer,DIGILO,Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Outsource,Junior,5.0,5-8 years,20000000.0,20000000.0,20000000.0,VND,1,Ho Chi Minh,0,onsite,onsite,"PHP, Laravel, Nginx, AWS, PostgreSql, MySQL",IT Outsourcing,0,Software Development Outsourcing,Job description Develop new web applications or maintain existing systems using PHP Set up and configure the necessary working environment Discuss and clarify business requirements Work collaboratively within the team and support other teams when assigned tasks are completed Propose the most effective solutions to clients and management Job details will be discussed further during the interview Perform testing tasks when required,2026-02-11,,15M-30M,0,800.0,800.0,USD,Ho Chi Minh,5 years,1,php,Junior PHP Developer,USD
7eb878de0a44aa48,itviec,2026-03-16 19:05:27,Senior PHP Software Engineer (SaaS product),Back-end Developer,Rakus Vietnam Company,Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Product,Senior,5.0,5-8 years,32500000.0,45000000.0,38750000.0,VND,1,Ho Chi Minh,0,onsite,onsite,"PHP, Technical Writing, PostgreSql, Solution Architecture, JavaScript",IT Product,0,Software Products and Web Services,"Job description 🚀 3 Lý do bạn không thể bỏ lỡ Rakus Vietnam 1. Không rào cản ngôn ngữ (No English/Japanese Required) Tại Rakus, ""Code"" là ngôn ngữ duy nhất. Chúng tôi không yêu cầu kỹ năng tiếng Anh hay tiếng Nhật. Bạn chỉ cần tập trung vào chuyên môn kỹ thuật. Mọi rào cản ngôn ngữ đã có đội ngũ Comtor hỗ trợ. 2. 3 kỳ nghỉ dài (9 ngày liên tục/kỳ) mỗi năm Chúng tôi trân trọng thời gian bạn dành cho gia đình. Ngoài kỳ nghỉ Tết Âm lịch, công ty chủ động thiết lập các kỳ nghỉ đặc biệt vào dịp Golden Week (tháng 4-5) và Năm mới Dương lịch (tháng 12-1). Mỗi dịp này bạn sẽ được nghỉ liên tục 9 ngày. Bạn có thể thoải mái du lịch hay về quê mà không cần dùng đến phép năm! Tổng số ngày nghỉ lễ trong năm lên đến hơn 30 ngày. 3. Nền tảng vững chắc (PHP/Java) x Công nghệ AI (Github Copilot, v.v.) Chúng tôi phát triển sản phẩm SaaS ổn định được hơn 10.000 doanh nghiệp Nhật Bản tin dùng, nhưng quy trình làm việc luôn được cập nhật mới nhất. Cấp tài khoản GitHub Copilot bản quyền cho toàn bộ kỹ sư. Cấp tài khoản Devin, Claude Code cho những ai có nhu cầu. Bạn sẽ phát triển thành một ""Hybrid Engineer"" – vừa có nền tảng Backend vững chắc, vừa thành thạo các công cụ AI hiện đại. ** Rakus Việt Nam là công ty 100% vốn đầu tư từ RAKUS Co., Ltd. - công ty nổi tiếng hàng đầu tại Nhật Bản cung cấp các dịch vụ đám mây (SaaS), giúp các doanh nghiệp điều hành hoạt động của mình một cách nhanh chóng, tiện dụng nhất. **Chúng tôi đang tuyển dụng 2 vị trí Senior PHP Software Engineer: LÀM VIỆC OFFLINE FULLTIME TẠI CHI NHÁNH QUẬN PHÚ NHUẬN - Domain 1: Hệ thống phần mềm quản lý email: Project lớn, được sử dụng bởi hơn 8,000 Doanh nghiệp tại Nhật Bản, doanh thu tăng trưởng ổn định. Team size khoảng 15 người. Specification yêu cầu chất lượng cao. - Domain 2: Hệ thống phần mềm quản lý chấm công: Project mới, Specification yêu cầu chất lượng cao, là một Dịch vụ Web được xây dựng để vận hành trên nền tảng Amazon Web Services (AWS). Nếu: ・Bạn muốn tham gia phát triển một dự án mới có độ khó cao về nghiệp vụ, hệ thống lớn. ・Bạn có định hướng thăng tiến lên Principal Software Engineer/Technical Leader. ・Bạn mong muốn môi trường làm việc lâu dài (ít nhất 3 năm trở lên) ・Bạn có năng lực tập trung và thích tìm hiểu sâu về 1 hệ thống. Hãy gia nhập đội ngũ phát triển series sản phẩm ""Rakuraku"" – SaaS chiếm thị phần số 1 tại Nhật Bản. Phát triển: Thiết kế, triển khai và kiểm thử các tính năng mới sử dụng PHP thuần (Pure PHP). Quy trình AI: Tận dụng các công cụ AI mới nhất để tăng tốc độ coding, refactoring và tự động hóa kiểm thử (test automation). Tư duy sản phẩm: Tập trung vào chất lượng code (Quality) và khả năng bảo trì dài hạn (Maintainability).",2026-02-13,,30M-50M,0,1300.0,1800.0,USD,Ho Chi Minh,5 years,1,php,Senior PHP Software Engineer (SaaS product),USD
4e6e6da48f8f8144,itviec,2026-03-16 19:05:27,PHP Team Leader (Laravel/ SQL),Project Leader/Project Manager,ORO Vietnam,Ho Chi Minh,Ho Chi Minh,Ho Chi Minh,Service/Consulting,Lead,,,37500000.0,62500000.0,50000000.0,VND,1,Ho Chi Minh,0,onsite,onsite,"PHP, Leadership, Laravel, Database, Symfony, SQL",IT Service and IT Consulting,0,IT Services and IT Consulting,"Job description As the PHP/Laravel Team Lead, you will design, develop, and maintain complex web applications using Laravel. You will lead projects, mentor junior developers, and ensure the delivery of high-quality, scalable, and efficient solutions. Responsibilities: Design and development: Lead the design and implementation of complex web applications with Laravel and related technologies; apply best practices in coding, testing, and deployment. Project leadership: Define milestones, timelines, and deliverables; coordinate with project managers, designers, and stakeholders to ensure successful execution. Code quality and standards: Maintain high code quality and compliance with standards; conduct reviews and enforce best practices across the team. Mentorship: Coach junior developers, strengthening their PHP and Laravel skills; foster a collaborative, learning-focused team culture. Performance optimization: Optimize for speed and scalability; identify and resolve bottlenecks in application code and database queries. Security: Implement and maintain robust security controls; stay current with emerging threats and mitigations. Integration: Design, build, and integrate internal and third-party APIs; ensure seamless data exchange with other systems. Testing: Lead comprehensive testing, including unit, functional, and integration tests, to ensure reliability and stability. Documentation: Produce and maintain technical specifications, API documentation, and deployment guides. Continuous learning: Track trends in web development and the Laravel ecosystem; evaluate and adopt tools and practices that improve the development process.",2026-03-13,,>=50M,0,1500.0,2500.0,USD,Ho Chi Minh,,1,php,PHP Team Leader (Laravel/ SQL),USD
1e5cc6614fde9513,itviec,2026-03-16 19:05:27,Software Engineer (C#/.NET/ASP.NET),Product Owner/Product Manager,Pixelz,Ha Noi,Ha Noi,Ha Noi,Product,Middle,4.0,3-4 years,30000000.0,37500000.0,33750000.0,VND,1,Ha Noi,0,onsite,onsite,".NET, Entity Framework, C#, Cloud, ASP.NET, SQL",IT Product,0,Creative and Design,"Job description The Role We are seeking a highly skilled Senior/Middle Software Engineer with expertise in C# and .NET to join our dynamic development team. In this role, you will design, develop, and maintain high-performance applications, ensuring scalability, security, and efficiency. You will work closely with cross-functional teams, mentor junior developers, and contribute to architectural decisions that shape our products. If you have a passion for building robust, enterprise-grade applications using modern .NET technologies, this role is perfect for you! Tech stack we are using: SQL Server, Entity Framework, .NET Core, Identity Server, RESTful APIs, Docker GraphQL, Amazon AWS (EC2, S3, SQS, SES, Lambda, ECS, EKS, API Gateway, etc), Elasticsearch, NodeJS, React.js, Redux, Web socket… Responsibilities Design, develop, and maintain scalable, high-performance applications using C# and .NET (ASP.NET Core, .NET 6/7+). Implement RESTful APIs, microservices, and web applications using best practices. Collaborate with product managers, designers, and other engineers to deliver high-impact solutions Optimize database interactions using SQL Server, Entity Framework, and other ORM tools. Enhance performance, scalability, and security of applications through optimization and best coding practices. Write clean, maintainable, and testable code while following SOLID principles and design patterns. Lead technical discussions, make architectural decisions, and provide mentorship to junior engineers. Integrate third-party services, APIs, and cloud solutions (AWS, Azure, or GCP). Work with DevOps teams to automate CI/CD pipelines and ensure smooth deployments. Troubleshoot, debug, and resolve production issues , ensuring high system availability. Stay updated with .NET ecosystem advancements and contribute to technology decisions.",2026-02-12,,30M-50M,0,1200.0,1500.0,USD,Ha Noi,4+ years,1,,Software Engineer (C#/.NET/ASP.NET),USD
141402093f6db845,itviec,2026-03-16 19:05:27,Mid/Senior Product Analyst (prefer IT BA background),Game Developer,GEEK UP,Ha Noi,Ha Noi,Ha Noi,Product,Middle,5.5,5-8 years,17500000.0,30000000.0,23750000.0,VND,1,Ha Noi,0,onsite,onsite,"Business Analysis, PQA, Stakeholder management, Product Metrics, Product Management, Product Owner",IT Product,0,Creative and Design,"Job description ABOUT THIS ROLE: At GEEK Up, a Product Analyst collaborates across the full product lifecycle — from uncovering real user problems, defining solutions, to ensuring the quality of product (may including the operations after launching). You’ll work side-by-side with Product Designers & Software Engineers in three core areas of expertise: Product Discovery – Understand business context, user behaviors, operational pain points to identify problem space & equivalent meaningful opportunities. Product Definition – Turn insights into measurable product requirements and definitions that align across User, Tech, and Operations perspectives. Product Operations – Validate and monitor how products perform in development progress and in reality — ensuring technical stability, usability, and business efficiency. It’s a rare opportunity to own the integrity of a product’s performance, not just its functionality. SCOPE OF WORK: A Product Analyst at GEEK Up is a multidisciplinary problem-solver who bridges business intent, user needs, and technical feasibility. You ensure every product we build is not only well-designed but also operationally sustainable & technically sound: Product Definition (strongly focus): Collaborate in cross-functional squads to define product scope and measurable success metrics. Develop clear and structured product definitions across three dimensions: User (experience) – usability and journey validation; Tech (system) – technical feasibility, NFR alignment; Ops (business) – operational efficiency and scalability. Document assumptions and criteria for validation (product readiness). Product Discovery: Understanding business objectives, product goals, target users, and current operational workflows/systems through research, insight capture, and analysis. Assist in identifying gaps between current and desired states, and contribute to proposing basic product concepts, workflows, modules, features, and use cases. Translate findings into hypotheses and measurable problem statements. Product Operations : Translate product discovery outputs into detailed business, operational, and user requirements, defining rules, logic, and data needs to align with business goals. Modeling core product objects, their relationships, and state transitions to support scalable system design and database architecture. Define functional logic, data structures, and integration flows across internal systems and external platforms/products. Collaborate closely with engineering, product, and cross-functional stakeholders to ensure solutions are delivered in alignment with agreed Product Definition and Product Solution.",2026-03-05,,15M-30M,0,700.0,1200.0,USD,Ha Noi,4-7 years,1,,Mid/Senior Product Analyst (prefer IT BA background),USD
